year,sp500_price,sp500_return,note_return,bond_return,portfolio_value
1977,95.0999984741211,-0.11501954881495538,0.14835261057658367,0.07417630528829183,112075.08552334804
1978,96.11000061035156,0.010620422212785982,0.19315697095755316,0.08408387111079307,131872.73674007732
1979,107.94000244140625,0.12308814645643164,0.4782780388605655,0.09432943536389259,171018.9194446073
1980,135.75999450683594,0.2577356997979631,0.8351057408262118,0.11433440006256103,247361.65988894636
1981,122.55000305175781,-0.09730400699458602,0.2784273084770723,0.13921365423853616,278726.4561478209
1982,140.63999938964844,0.14761318553578892,0.6074351821289988,0.1300550198459242,366851.3453139167
1983,164.92999267578125,0.17271041945070312,0.6284374579888299,0.11103000022888183,483577.3547629142
1984,167.24000549316406,0.014006020250809244,0.28211759066148145,0.12458112444743574,555287.639103725
1985,211.27999877929688,0.26333408179619405,0.8320055722020785,0.10619798398786975,780069.9546488179
